Date,Open,High,Low,Close,Adj Close,Volume,5MA,20MA,60MA,120MA,240MA,Change,Change(%),Daily limit,KBond,KBond(%),KB_Color,KBond_Length,KBond_UpLine,KBond_DownLine,KBond_UpLine(%),KBond_DownLine(%),KBond_Body(%),5VMA,20VMA,60VMA,5High,5Low,5High_Close,5Low_Close,20High,20Low,20High_Close,20Low_Close,60High,60Low,60High_Close,60Low_Close,120High,120Low,120High_Close,120Low_Close,240High,240Low,240High_Close,240Low_Close,His_High,His_Low,5High(Vol),20High(Vol),20Low(Vol),60High(Vol),60Low(Vol),120High(Vol),120Low(Vol),240High(Vol),240Low(Vol),His_High(Vol),His_Low(Vol),5Low(Vol),RSV,KD(K),KD(D),KD(J),RSI6,P_RSI6,M_RSI6,RSI12,P_RSI12,M_RSI12,(MACD)12EMA,(MACD)26EMA,(MACD)DIF,(MACD)DEM,(MACD)OSC,SD,Bollinger(Tp),Bollinger(Btm)
2016-01-04,40.95,40.95,39.59,39.59,30.31,23100000.0,41.58,42.7,46.42,48.01,50.7,-1.32,-3.23,False,-1.36,-3.32,Green,1.36,0.0,0.0,0.0,0.0,100.0,21055760.0,21960730.0,20618730.0,43.0,39.59,42.77,39.59,47.18,39.59,45.73,39.59,51.09,39.59,50.82,39.59,55.91,39.59,55.55,39.59,55.91,39.59,55.55,39.59,62.73,12.41,44823900.0,44823900.0,5295400.0,48402200.0,5295400.0,67403600.0,5295400.0,67403600.0,5295400.0,94854884016.0,23100000.0,6062100.0,0.0,25.02,34.89,54.63,14.06,0.08,0.55,22.03,0.13,0.46,42.04,43.47,-1.4299999999999995,-1.35,-0.08,1.39,45.48,39.92
2016-01-05,39.55,39.64,38.41,38.59,29.55,32458800.0,40.74,42.34,46.28,47.87,50.68,-1.0,-2.53,False,-0.96,-2.42,Green,1.23,0.09,0.18,7.32,14.63,78.05,26041180.0,22653675.0,20819792.0,42.82,38.41,42.45,38.59,45.91,38.41,44.86,38.59,51.09,38.41,50.82,38.59,55.91,38.41,55.55,38.59,55.91,38.41,55.55,38.59,62.73,12.41,44823900.0,44823900.0,5295400.0,48402200.0,5295400.0,67403600.0,5295400.0,67403600.0,5295400.0,94854884016.0,32458800.0,6062100.0,3.91,17.98,29.25,51.79,11.43,0.07,0.62,19.35,0.12,0.5,41.51,43.11,-1.6000000000000014,-1.4,-0.2,1.48,45.3,39.38
2016-01-06,36.68,37.91,36.64,37.27,28.54,64202600.0,39.71,41.96,46.1,47.72,50.64,-1.32,-3.42,False,0.59,1.53,Red,1.27,0.64,0.04,50.39,3.15,46.46,37669280.0,24320395.0,21524525.0,42.82,36.64,42.18,37.27,44.68,36.64,44.36,37.27,51.09,36.64,50.82,37.27,55.91,36.64,55.55,37.27,55.91,36.64,55.55,37.27,62.73,12.41,64202600.0,64202600.0,5295400.0,64202600.0,5295400.0,67403600.0,5295400.0,67403600.0,5295400.0,94854884016.0,64202600.0,23100000.0,9.89,15.28,24.59,43.21,8.64,0.06,0.74,16.18,0.11,0.57,40.86,42.68,-1.8200000000000005,-1.48,-0.34,1.75,45.46,38.46
2016-01-07,37.27,37.59,35.55,36.05,27.6,71084200.0,38.48,41.56,45.91,47.56,50.61,-1.22,-3.27,False,-1.22,-3.27,Green,2.04,0.32,0.5,15.69,24.51,59.8,47133900.0,26232580.0,22526258.0,41.18,35.55,40.91,36.05,44.5,35.55,44.36,36.05,51.09,35.55,50.82,36.05,55.91,35.55,55.55,36.05,55.91,35.55,55.55,36.05,62.73,12.41,71084200.0,71084200.0,5295400.0,71084200.0,5295400.0,71084200.0,5295400.0,71084200.0,5295400.0,94854884016.0,71084200.0,23100000.0,6.7,12.42,20.53,36.75,6.82,0.05,0.82,13.89,0.1,0.62,40.12,42.19,-2.0700000000000003,-1.6,-0.47,2.12,45.8,37.32
2016-01-08,35.82,36.77,35.45,36.05,27.6,44860200.0,37.51,41.14,45.72,47.4,50.57,0.0,0.0,False,0.23,0.64,Red,1.32,0.72,0.37,54.55,28.03,17.42,47141160.0,26779005.0,22971483.0,40.95,35.45,39.59,36.05,44.14,35.45,43.64,36.05,51.09,35.45,50.82,36.05,55.82,35.45,55.55,36.05,55.82,35.45,55.55,36.05,62.73,12.41,71084200.0,71084200.0,5295400.0,71084200.0,5295400.0,71084200.0,5295400.0,71084200.0,5295400.0,94854884016.0,44860200.0,23100000.0,7.94,10.93,17.33,30.129999999999995,6.85,0.04,0.68,13.64,0.09,0.57,39.49,41.74,-2.25,-1.73,-0.52,2.34,45.82,36.46
2016-01-11,35.91,36.0,35.18,35.45,27.15,42468800.0,36.68,40.73,45.51,47.23,50.53,-0.6,-1.66,False,-0.46,-1.28,Green,0.82,0.09,0.27,10.98,32.93,56.1,51014920.0,27512650.0,23193280.0,39.64,35.18,38.59,35.45,43.32,35.18,43.32,35.45,51.09,35.18,50.82,35.45,55.45,35.18,55.0,35.45,55.45,35.18,55.0,35.45,62.73,12.41,71084200.0,71084200.0,5295400.0,71084200.0,5295400.0,71084200.0,5295400.0,71084200.0,5295400.0,94854884016.0,42468800.0,32458800.0,3.53,8.46,14.37,26.19,5.63,0.03,0.67,12.31,0.08,0.57,38.87,41.27,-2.4000000000000057,-1.86,-0.54,2.58,45.89,35.56999999999999
2016-01-12,35.91,36.18,35.32,36.0,27.56,47177900.0,36.16,40.4,45.3,47.08,50.49,0.55,1.55,False,0.09,0.25,Red,0.86,0.18,0.59,20.93,68.6,10.47,53958740.0,28802015.0,23665400.0,37.91,35.18,37.27,35.45,43.32,35.18,43.32,35.45,51.09,35.18,50.82,35.45,55.18,35.18,54.91,35.45,55.18,35.18,54.91,35.45,62.73,12.41,71084200.0,71084200.0,5295400.0,71084200.0,5295400.0,71084200.0,5295400.0,71084200.0,5295400.0,94854884016.0,47177900.0,42468800.0,10.72,9.21,12.65,19.53,18.84,0.12,0.56,18.75,0.12,0.52,38.43,40.88,-2.450000000000003,-1.98,-0.47,2.75,45.9,34.9
2016-01-13,36.36,36.5,35.45,35.55,27.22,38578100.0,35.82,40.09,45.08,46.92,50.45,-0.45,-1.25,False,-0.81,-2.25,Green,1.05,0.14,0.1,13.33,9.52,77.14,48833840.0,29190315.0,23841657.0,37.59,35.18,36.05,35.45,43.32,35.18,43.32,35.45,51.09,35.18,50.82,35.45,55.18,35.18,54.91,35.45,55.18,35.18,54.91,35.45,62.73,12.41,71084200.0,71084200.0,5295400.0,71084200.0,5295400.0,71084200.0,5295400.0,71084200.0,5295400.0,94854884016.0,38578100.0,38578100.0,6.16,8.19,11.16,17.100000000000005,16.92,0.1,0.54,17.74,0.11,0.51,37.99,40.49,-2.5,-2.08,-0.42,2.93,45.95,34.230000000000004
2016-01-14,34.64,35.09,34.41,34.55,26.45,44726000.0,35.52,39.73,44.85,46.76,50.4,-1.0,-2.81,False,-0.09,-0.25,Green,0.68,0.45,0.14,66.18,20.59,13.24,43562200.0,30017625.0,24176387.0,36.77,34.41,36.05,34.55,43.32,34.41,43.32,34.55,51.09,34.41,50.82,34.55,54.55,34.41,53.36,34.55,54.55,34.41,53.36,34.55,62.73,12.41,47177900.0,71084200.0,5295400.0,71084200.0,5295400.0,71084200.0,5295400.0,71084200.0,5295400.0,94854884016.0,44726000.0,38578100.0,2.14,6.17,9.5,16.16,12.68,0.08,0.62,15.38,0.1,0.55,37.46,40.05,-2.5899999999999963,-2.18,-0.41,3.15,46.03,33.43
2016-01-15,34.77,35.0,33.18,33.45,25.61,58466100.0,35.0,39.23,44.61,46.61,50.34,-1.1,-3.18,False,-1.32,-3.82,Green,1.82,0.23,0.27,12.64,14.84,72.53,46283380.0,31777185.0,24941253.0,36.5,33.18,36.0,33.45,43.0,33.18,42.82,33.45,51.09,33.18,50.82,33.45,53.64,33.18,52.91,33.45,53.64,33.18,52.91,33.45,62.73,12.41,58466100.0,71084200.0,5295400.0,71084200.0,5295400.0,71084200.0,5295400.0,71084200.0,5295400.0,94854884016.0,58466100.0,38578100.0,4.17,5.5,8.17,13.509999999999998,10.26,0.07,0.7,13.04,0.09,0.6,36.84,39.56,-2.719999999999999,-2.29,-0.43,3.32,45.87,32.59
